cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
1627	467.3019483144997	3.52593	169		
1628	619.8699077102613	3.52593	16		
1629	628.3831464636513	3.527713	16		
1630	320.14977659677	3.535254	-1		
1631	339.17566652092813	3.535254	182		
1632	504.2807076478903	3.5400958	22		
1633	672.4094008410515	3.5412455	16		
1634	175.1483936309601	3.5457568	112		
1635	509.3122397319392	3.545807	83		
1636	439.2312300454788	3.5484452	-1		
1637	330.17027395770924	3.5510788	130		
1638	330.67129361246566	3.5510788	130		
1639	478.2229760047866	3.5510788	452		
1640	684.2652596728765	3.5510788	74		
1641	162.99865092508406	3.5513737	-1		
1642	190.99357768463645	3.5513737	39		
1643	341.21173799669333	3.564462	356		
1644	351.1961485698736	3.564462	68		
1645	369.2068061568096	3.564462	68		
1646	405.22783966386737	3.564462	68	1646.0	k-Strophanthidin CollisionEnergy:102040
1647	641.8834377248993	3.5657349	16		
1648	287.055346777104	3.566281	417	1648.0	Kaempferol
1649	650.3964465756737	3.5714467	16		
1650	285.1701129400724	3.572466	338		
1651	325.1627568366347	3.572466	-1		
1652	357.1890382391373	3.572466	-1		
1653	624.2294515631653	3.5749166	-1		
1654	863.1823259758853	3.5749166	3		
1655	694.4224790076541	3.5796087	16		
1656	391.2483349170644	3.5804534	33	1656.0	"""(R)-4-((3S,5R,6S,7S,8S,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""
1657	521.3115616916921	3.5804534	2		
1658	566.3691814841934	3.5804534	-1		
1659	313.16249295360194	3.582266	-1		
1660	336.23828925791685	3.5824335	-1		
1661	338.167900431497	3.5829096	182		
1662	399.1076145324657	3.5829096	531		
1663	830.4386403309155	3.588447	-1		
1664	323.162708846082	3.5908742	238		
1665	645.3178937263822	3.5908742	34		
1666	139.98276464931612	3.5931444	5		
1667	531.325253885085	3.5976439	83		
1668	272.1648636429333	3.5988638	-1		
1669	317.1627305875232	3.5988638	-1		
1670	424.2596801571529	3.600458	58		
1671	457.20706711176456	3.600458	624		
1672	183.078527823926	3.6026506	387		
1673	541.2989139334675	3.604401	-1		
1674	155.04718788392867	3.605111	387		
1675	663.8965910105169	3.6056066	16		
1676	672.4093738766056	3.6067445	16		
1677	439.8914960784821	3.60687	226		
1678	175.1484707663681	3.612349	112	1678.0	Spectral Match to (-)-Perillyl alcohol from NIST14
1679	337.21656809226533	3.612349	33	1679.0	progesterone
1680	355.22721391952086	3.612349	33		
1681	396.2540061872385	3.612349	33		
1682	553.3012103575516	3.612349	33	1682.0	NCGC00385999-01_C29H44O10_Card-20(22)-enolide, 3-(beta-D-glucopyranosyloxy)-5,14-dihydroxy-, (3alpha,5beta,8xi,9xi)-
1683	570.3276702100142	3.612349	33		
1684	575.282997711096	3.612349	670		
1685	598.3590083094027	3.612349	-1		
1686	346.1652864789754	3.6148784	415		
1687	716.4356826937278	3.6149168	16		
1688	199.98806135188448	3.6229115	7	1688.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid
1689	324.1268539610676	3.6229115	238		
1690	1647.6245489296275	3.628376	-1		
1691	330.5047312178879	3.638955	130		
1692	494.7516452384036	3.638955	34		
1693	507.2181431030722	3.638955	74		
1694	685.909562727693	3.6416686	16		
1695	694.4224813193792	3.6423588	16		
1696	158.96165161081922	3.644382	10		
1697	553.3384891654214	3.644382	83		
1698	468.9604086629717	3.6456861	16		
1699	738.4487474703019	3.6456861	16		
1700	149.1328308522253	3.6524072	-1		
1701	339.196138368744	3.6524072	32		
1702	259.09661780216044	3.6550176	87		
1703	498.31051412156455	3.6550176	-1		
1704	439.23146516226905	3.660434	98		
1705	137.98779378333808	3.6610236	-1		
1706	323.1627011414135	3.6630092	238		
1707	645.317741854906	3.6630092	34		
1708	668.271104300238	3.6630092	34		
1709	940.3240808026272	3.6630092	74		
1710	946.0740613235132	3.668482	16		
1711	519.1135400511694	3.6699264	3	1711.0	Malonylgenistin
1712	515.2491932187913	3.6709945	243		
1713	537.2312009162754	3.6709945	404		
1714	171.14962822513203	3.6732633	7		
1715	707.9225611156148	3.6737652	16		
1716	636.3931963887832	3.676536	16		
1717	483.6355780979382	3.6777592	16		
1718	760.4618580663164	3.6777592	16		
1719	716.4355618255375	3.6780195	16		
1720	662.3756639286207	3.678982	375		
1721	477.9604578496802	3.6845882	16		
1722	512.9863156632922	3.6845882	16		
1723	190.9933138808892	3.689806	39		
1724	483.2961058049938	3.694959	375		
1725	523.2884296734604	3.694959	-1		
1726	504.280518826484	3.6958845	22		
1727	321.24288760325715	3.7017777	-1		
1728	139.98258850524186	3.7049165	5		
1729	162.99843656657086	3.7049165	76		
1730	321.1854853656722	3.708613	250		
1731	339.19612668602934	3.708613	32		
1732	367.1911366405648	3.708613	301		
1733	385.20145765461166	3.708613	68		
1734	421.2227761506892	3.708613	139		
1735	429.1166065957881	3.708613	-1		
1736	567.280568371667	3.708613	139		
1737	589.2625191254732	3.708613	-1		
1738	729.9357712175815	3.709765	16		
1739	738.4485814105319	3.7107227	16		
1740	780.3228982860098	3.710917	34		
1741	203.1797641703774	3.7126386	112	1741.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
1742	498.3106402685254	3.7137485	16		
1743	527.6615920093342	3.7165797	16		
1744	830.4386610059173	3.7165797	-1		
1745	835.3941042773271	3.7165797	-1		
1746	782.4747410394663	3.717711	16		
1747	218.2117201043975	3.720358	64	1747.0	lauric acid (known structural isomers: 0; isobaric peaks in run: 0)
1748	541.2989992842677	3.7245545	-1		
1749	547.3461817759367	3.7245545	-1		
1750	666.0785156824415	3.7245545	16		
1751	174.1855624961987	3.7253308	62		
1752	182.117817403928	3.7346253	551		
1753	330.1702521163514	3.7346253	130		
1754	330.67104850137883	3.7346253	226		
1755	335.1231791059266	3.7346253	-1		
1756	478.2229494786425	3.7346253	452		
1757	659.3331348163085	3.7346253	34		
1758	684.2653511600461	3.7346253	74		
1759	305.24792603532933	3.737518	-1		
1760	751.9486573750387	3.7405543	16		
1761	804.4880222091651	3.7415514	16		
1762	760.4617534933922	3.7430677	16		
1763	507.3104504049422	3.7455711	16		
1764	542.3366432447341	3.7455711	-1		
1765	512.9859020188427	3.7457476	16		
1766	680.4190632017282	3.7495375	16		
1767	190.99326734908155	3.7503648	39		
1768	346.16514977369974	3.7504814	415		
1769	459.2227399192311	3.7545242	624		
1770	467.3008635568783	3.7584565	426		
1771	485.3115450656636	3.7584565	426		
1772	227.12807609203853	3.761731	-1		
1773	349.1804060009427	3.7646835	-1		
1774	940.3239650739238	3.7664523	74		
1775	287.23734282145847	3.7734907	-1	1775.0	KU036-10-2
1776	527.6613181966222	3.7760737	16		
1777	557.011958969372	3.7776124	16	1777.0	PEG polymer
1778	782.4749187815719	3.7813501	16		
1779	695.4289558931241	3.7815824	16		
1780	149.0601474278964	3.7823048	-1		
1781	507.2180851030402	3.782529	74		
1782	233.07894418337327	3.7837	-1		
1783	582.3640010109457	3.7885249	68		
1784	323.16286830501315	3.7905228	238		
1785	211.1695065351249	3.7951458	-1		
1786	145.10137624889396	3.79641	-1		
1787	161.1326699400767	3.79641	112	1787.0	Spectral Match to 5.alpha.-Androsterone from NIST14
1788	297.2217480440591	3.79641	351		
1789	305.19038326224904	3.79641	-1		
1790	323.2008505682944	3.79641	157		
1791	335.2008978675694	3.79641	33		
1792	353.2114676618741	3.79641	103		
1793	359.221856996192	3.79641	410		
1794	371.2220301185574	3.79641	68		
1795	382.23790831919257	3.79641	133		
1796	389.23240598130025	3.79641	68		
1797	400.24865507526494	3.79641	133		
1798	407.242999340889	3.79641	68		
1799	537.3058990350874	3.79641	68	1799.0	4-((3S,5S,10R,13R,14S,17S)-3-(((2R,4S,5S,6R)-4,5-dihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)-5,14-dihydroxy-10-(hydroxymethyl)-13-methylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)furan-2(5H)-one
1800	559.2877991276491	3.79641	421		
1801	667.3693660332917	3.79641	68		
1802	830.4385077403566	3.79641	110		
1803	341.2114920152512	3.7983122	144		
1804	494.217865491876	3.7984352	34		
1805	645.3174055572408	3.7984352	638		
1806	710.1042762077358	3.8013623	16		
1807	571.687186253486	3.805308	16		
1808	804.488009291515	3.805308	16		
1809	525.3043515149932	3.805529	-1		
1810	330.6708423928424	3.8063145	34		
1811	404.19683427466856	3.8063145	284		
1812	478.2229848985681	3.8063145	34		
1813	659.3329195769605	3.8063145	226		
1814	662.3757699353	3.8063145	-1		
1815	203.1798285396968	3.8070898	112	1815.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
1816	542.3366806391459	3.8092759	16		
1817	826.5004811226449	3.813231	16		
1818	724.7799786084021	3.8202143	16		
1819	557.0118755716394	3.8332171	16	1819.0	PEG polymer
1820	557.3461532155493	3.8332171	16		
1821	586.362501740765	3.8332171	16		
1822	276.07134683631625	3.8338482	-1		
1823	739.4548046165025	3.84121	16		
1824	375.25373307689216	3.844483	148	1824.0	NCGC00384854-01_C23H34O4_Card-20(22)-enolide, 3,14-dihydroxy-, (3beta,5alpha)-
1825	554.3332246685695	3.844483	254		
1826	131.04978699594457	3.8458016	-1		
1827	150.09143818360832	3.8458016	171		
1828	168.10196698875416	3.8458016	100		
1829	182.1176581997069	3.8458016	551		
1830	200.1281527149221	3.8458016	380		
1831	323.16289060448565	3.8458016	238		
1832	330.169581746779	3.8458016	34		
1833	331.9025013757095	3.8458016	-1		
1834	139.98259787571115	3.847624	5		
1835	576.2286922989232	3.8506353	-1		
1836	581.1842664400739	3.8506353	-1		
1837	460.294533735668	3.8589206	55		
1838	162.99847838496936	3.8645365	-1		
1839	601.0382101936175	3.8651013	435		
1840	571.6872095677719	3.8687627	16		
1841	339.196604203881	3.868866	32		
1842	367.19124078377416	3.868866	301		
1843	385.2014592536816	3.868866	68		
1844	421.2228194277183	3.868866	139		
1845	669.3468590097245	3.868866	158		
1846	572.0214418872752	3.8690534	16		
1847	754.1307820285216	3.8691711	16		
1848	848.5145049178682	3.8691711	16		
1849	169.97770383241908	3.8769827	7		
1850	171.99339018033913	3.8769827	7		
1851	199.9883596565185	3.8769827	7	1851.0	fMet CollisionEnergy:205060
1852	234.20665006661545	3.87701	455		
1853	318.170214636241	3.8773806	34		
1854	615.7141689811796	3.885118	16		
1855	768.8059934317951	3.885194	16		
1856	586.3625776083597	3.8932023	16		
1857	586.6972645228718	3.8932023	16		
1858	405.2279226033479	3.8932345	68	1858.0	k-Strophanthidin CollisionEnergy:102040
1859	190.99345013733824	3.8954122	39		
1860	241.20405675743388	3.8988843	530		
1861	684.2654422610163	3.9010887	74		
1862	301.118879856005	3.9013865	-1		
1863	321.2219950750536	3.9013865	-1		
1864	537.3063961220587	3.9013865	254	1864.0	NCGC00384523-01_C29H44O9_Card-20(22)-enolide, 3-(beta-D-glucopyranosyloxy)-14-hydroxy-, (3beta,9xi)-
1865	304.1545483719993	3.9090366	34	1865.0	Spectral Match to Cocaine from NIST14
1866	316.1546790723302	3.9090366	34		
1867	439.891330667678	3.9090366	226		
1868	507.21793757892215	3.9090366	74		
1869	630.38994097053	3.9095156	16		
1870	783.4816378700934	3.9095156	16		
1871	323.16273734796806	3.917049	238		
1872	379.52069060224113	3.917049	-1		
1873	645.3174928766701	3.917049	34		
1874	211.13319312983893	3.9173708	619		
1875	601.0385467451481	3.9173708	435		
1876	601.3729978145404	3.9214063	435		
1877	283.1524570722154	3.9254084	-1		
1878	798.1569782648555	3.9254084	16		
1879	357.24305182092496	3.9257636	278		
1880	559.2882193540167	3.9257636	-1		
1881	866.4907891752243	3.9288614	-1		
1882	258.98374607974984	3.9302127	-1		
1883	217.9571061772133	3.9306798	-1		
1884	338.16791604901726	3.9330678	-1		
1885	339.23252365654326	3.9338448	390		
1886	375.2535909948477	3.9338448	148	1886.0	Uzarigenin
1887	541.2992631514738	3.9338448	-1		
1888	554.3330727107071	3.9338448	254		
1889	582.364379834883	3.9338448	-1		
1890	504.3202602658324	3.9350204	55		
1891	615.7138068980921	3.9415958	16		
1892	812.8327374878708	3.9420822	16		
1893	460.18140708903024	3.9473555	393		
1894	868.5062244070556	3.9496818	-1	1894.0	Alpha-Solanine (known structural isomers: 0; isobaric peaks in run: 0)
1895	669.3471614473829	3.9503758	158		
1896	465.1372135511448	3.9561658	324		
1897	494.2177780547159	3.9571738	34		
1898	494.75153217336657	3.9571738	34		
1899	330.50445179462326	3.9652445	226		
1900	404.1966666613343	3.9652445	284		
1901	630.38977112475	3.9662933	16		
1902	203.17975388386705	3.9734344	112	1902.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
1903	504.2803210884548	3.9734344	22		
1904	607.2153383401024	3.9734344	150		
1905	850.4962505329913	3.9751348	-1		
1906	852.5106344726424	3.9751348	53	1906.0	Alpha-Chaconine (known structural isomers: 0; isobaric peaks in run: 1)
1907	478.2231604232876	3.981259	34		
1908	137.98781230018537	3.9819274	216		
1909	442.2658763777487	3.9844255	19	1909.0	NCGC00384922-01!(2R,3R,4S,5S,6R)-2-octoxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol
1910	842.1837631115841	3.9844255	16		
1911	316.05796759645136	3.9892068	328		
1912	331.0812870263694	3.9892068	34		
1913	493.1344584394392	3.9892068	3	1913.0	7-hydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one
1914	639.1922244079141	3.9892068	3		
1915	661.1742235882924	3.9892068	3		
1916	677.1482631482627	3.9892068	-1		
1917	1299.3602967106294	3.9892068	207		
1918	227.9832310551433	3.9925044	47		
1919	645.3997279783933	3.9928713	16		
1920	355.22762167112273	4.001294	-1		
1921	391.2485657845205	4.001294	33	1921.0	"""(4R)-4-((3S,5R,6S,7S,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""
1922	548.3468699173476	4.0028167	55		
1923	330.67158189953545	4.0051775	34		
1924	659.3334386277219	4.0051775	226		
1925	780.3230505772152	4.0051775	34		
1926	347.2196448795884	4.0130877	-1		
1927	370.2952974825523	4.0130877	-1		
1928	850.3133655371919	4.0170655	-1		
1929	259.09708910070367	4.0179815	87		
1930	540.2085142839899	4.0179815	-1		
1931	545.1634686119163	4.0179815	564		
1932	271.2055114455151	4.0209627	351	1932.0	Massbank:FFF00087 Dehydroepiandrosterone
1933	325.2377354305052	4.0209627	44		
1934	342.26452969341153	4.0209627	44		
1935	430.1710317991884	4.0257115	393		
1936	435.1265624885026	4.0257115	324		
1937	131.04987313699266	4.0288377	-1		
1938	150.09146848064972	4.0288377	171		
1939	182.1176925415237	4.0288377	551		
1940	200.12828333204067	4.0288377	7		
1941	329.855976442756	4.0288377	34		
1942	330.16962718032323	4.0288377	34		
1943	226.0124985673772	4.033095	40		
1944	960.5015945270424	4.0337963	49		
1945	580.3482503780763	4.0408254	-1		
1946	128.06227126723726	4.0416627	-1		
1947	171.11696464657527	4.0416627	-1		
1948	187.14830107052384	4.0416627	112		
1949	305.19023479044773	4.0416627	-1		
1950	323.2007412116792	4.0416627	157		
1951	333.1850493741961	4.0416627	246		
1952	341.21138050347054	4.0416627	356		
1953	359.2218186911759	4.0416627	356		
1954	387.2166348386969	4.0416627	68		
1955	446.2542380825212	4.0416627	68		
1956	535.2900800902584	4.0416627	146		
1957	552.3167908726903	4.0416627	146		
1958	573.2459476675599	4.0416627	-1		
1959	576.3165215814113	4.0416627	146		
1960	809.4468239461316	4.0416627	68	1960.0	"""(R)-4-((3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7,12-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""
1961	819.4579655976997	4.0416627	68		
1962	939.5101708697374	4.0416627	68		
1963	1069.5736683744442	4.0416627	68		
1964	1086.6002677680071	4.0416627	68		
1965	1091.5557433863714	4.0416627	-1		
1966	1621.8870611091086	4.0416627	-1		
1967	203.1797463752178	4.0428777	112	1967.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
1968	504.2802010750116	4.0428777	22		
1969	509.2359586906203	4.0428777	501		
1970	351.1957799203501	4.044759	68		
1971	369.2063514639607	4.044759	68		
1972	405.2273518354999	4.044759	68	1972.0	strophanthidin CollisionEnergy:102040
1973	557.2724517983393	4.044759	-1		
1974	162.99851462639356	4.04949	76		
1975	645.3174536961138	4.0524898	34		
1976	323.1628072283252	4.0604	238		
1977	404.1967765395065	4.0604	284		
1978	494.7517209967042	4.0604	34		
1979	780.3233271947543	4.0604	34		
1980	592.3728626514203	4.064586	55		
1981	139.9826752430171	4.0672297	5		
1982	659.8346973822452	4.068302	226		
1983	842.4386367373423	4.0814476	110		
1984	330.17006962052363	4.0840645	34		
1985	330.67074837421	4.0840645	34		
1986	478.2228358373058	4.0840645	34		
1987	591.2698380898582	4.0840645	-1		
1988	659.3323932485697	4.0840645	34		
1989	540.208375999571	4.089654	-1		
1990	545.1636215697891	4.089654	564		
1991	137.98770938849523	4.0908394	-1		
1992	303.6476182854776	4.0919394	34		
1993	605.285955092465	4.0919394	34		
1994	830.4907540847886	4.097929	-1		
1995	342.26427588217234	4.1066794	530		
1996	504.2806436916398	4.1134877	22		
1997	330.5047511884931	4.1156874	130		
1998	507.21783409936063	4.1156874	74		
1999	636.3998545627089	4.121426	55		
2000	203.17980652303737	4.122167	112	2000.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2001	439.89147825786847	4.1236663	226		
2002	190.9935132552505	4.1278415	498		
2003	556.203290182664	4.131356	-1		
2004	337.2167945739544	4.139739	33		
2005	355.2275510419365	4.139739	33		
2006	373.237983222795	4.139739	33		
2007	537.3065825797644	4.139739	33	2007.0	Desglucouzarin
2008	554.3330652951528	4.139739	33		
2009	559.2884080503912	4.139739	421		
2010	200.1649568691908	4.1461844	7	2010.0	"""1-Methyl-6,7-dihydro-5H-pyrido[3,2,1-ij]quinolin-3-one CollisionEnergy:102040"""
2011	338.1678553398528	4.147666	182		
2012	191.14340816828025	4.148725	498		
2013	139.98272151390532	4.1507006	5		
2014	162.9986142997393	4.1507006	-1		
2015	147.0443642099322	4.15775	-1		
2016	385.29278461080486	4.1735034	-1		
2017	203.1798529504665	4.1751475	112	2017.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2018	221.19035672521417	4.1751475	6		
2019	522.2912942383002	4.1751475	22		
2020	200.1283225509736	4.179397	7	2020.0	"""1-Methyl-6,7-dihydro-5H-pyrido[3,2,1-ij]quinolin-3-one CollisionEnergy:102040"""
2021	330.17024313396274	4.179397	130		
2022	337.1593589670408	4.179397	13		
2023	478.2229119192539	4.179397	34		
2024	659.3327494067595	4.179397	34		
2025	673.3124148297454	4.179397	13		
2026	466.2657021810074	4.181526	19	2026.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol
2027	527.246678413556	4.183798	324		
2028	145.10142210797366	4.189526	-1		
2029	161.13273574272804	4.189526	112	2029.0	Spectral Match to 5.alpha.-Androsterone from NIST14
2030	323.20090162962043	4.189526	157		
2031	335.2009415344562	4.189526	33		
2032	341.2114730384914	4.189526	144		
2033	353.2114978282094	4.189526	103		
2034	359.2218938755446	4.189526	410		
2035	371.2220788844828	4.189526	68		
2036	389.23250733466097	4.189526	68		
2037	400.2486789119905	4.189526	133		
2038	407.2430328970855	4.189526	68		
2039	551.3219865195279	4.189526	68	2039.0	NCGC00385794-01_C30H46O9_(3beta,5beta)-3-[(2,6-Dideoxy-3-O-methyl-beta-D-ribo-hexopyranosyl)oxy]-5,14,19-trihydroxycard-20(22)-enolide
2040	573.3034605634463	4.189526	371		
2041	589.2777546510289	4.189526	-1		
2042	596.3798248132084	4.189526	68		
2043	776.4066290524206	4.197566	72		
2044	710.3965671558824	4.2003846	430		
2045	131.0495275347467	4.201237	-1		
2046	345.09490776616366	4.201237	108		
2047	715.3520748580364	4.205699	79		
2048	960.5024131987248	4.205699	49		
2049	504.28072291817193	4.2100806	22		
2050	276.1963202671549	4.2139845	153		
2051	930.4917951023642	4.2139845	49		
2052	627.337903750055	4.219274	343		
2053	641.3541333776245	4.222353	217		
2054	640.2762804814073	4.2273593	130		
2055	369.1524209588195	4.2342525	-1		
2056	364.1968789572838	4.235097	132		
2057	323.1628209902543	4.235499	238		
2058	492.20176910675616	4.235499	-1		
2059	645.317786583868	4.235499	34		
2060	365.0612460477132	4.236462	132		
2061	383.02432939968287	4.236462	-1		
2062	339.2325177349586	4.2392154	390		
2063	357.2430459069345	4.2392154	-1		
2064	623.307377141108	4.2392154	-1		
2065	876.3804153851507	4.251934	34		
