formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C23H28O3	[M - H2O + H]+	C23H27O2+	Terpenoids	0.950	Steroids	0.230	Ophiobolane sesterterpenoids	0.073	Lipids and lipid-like molecules	0.823	Steroids and steroid derivatives	0.537					Steroids and steroid derivatives	0.537	Organic compounds; Lipids and lipid-like molecules; Lactones; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	335.201	177	2.953	707548417396541060	707547819011933364	1250	
1	C23H32O5	[M + H]+	C23H33O5+	Terpenoids	0.975	Steroids	0.979	Cardenolides	0.616	Lipids and lipid-like molecules	0.968	Steroids and steroid derivatives	0.980	Steroid lactones	0.765			Steroid lactones	0.765	Organic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Organooxygen compounds; Steroid lactones; Monocarboxylic acids and derivatives; Oxosteroids; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 3-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	389.233	177	2.953	707548481800079729	707547819074847936	1253	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	Amino acids and Peptides	0.886	Histidine alkaloids	0.496	Imidazole alkaloids	0.502	Organoheterocyclic compounds	0.986	Azoles	0.804	Thiazoles	0.570			Thiazoles	0.570	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	190.993	177	2.953	707548317857316085	707547819120985288	1255	
1	C12H18O2	[M + H3N + H]+	C12H22NO2+	Terpenoids	0.909	Monoterpenoids	0.660	Irregular monoterpenoids	0.378	Organic oxygen compounds	0.999	Organooxygen compounds	0.996	Carbonyl compounds	0.730			Carbonyl compounds	0.730	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	212.165	177	2.954	707548360580497860	707547819141956812	1256	
2	C6H9N3S	[M + H3N + H]+	C6H13N4S+	Alkaloids	0.515	Histidine alkaloids	0.451	Imidazole alkaloids	0.452	Organoheterocyclic compounds	0.995	Azoles	0.922	Thiadiazoles	0.855	Aminothiadiazoles	0.661	2-amino-5-substituted-1,3,4-thiadiazoles	0.583	Organic compounds; Organoheterocyclic compounds; Thiadiazoles; Organonitrogen compounds; Azoles; Amines; Aminothiadiazoles; 2-amino-1,3,4-thiadiazoles; 2-amino-5-substituted-1,3,4-thiadiazoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	173.086	177	2.955	707548394076210382	707547819162928336	1257	
5	C14H28N4O5S	[M - H2O + H]+	C14H27N4O4S+	Amino acids and Peptides	0.549	Ornithine alkaloids	0.183	Dipeptides	0.120	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.937	Amino acids, peptides, and analogues	0.730	Amino acids and derivatives	0.726	Amino acids	0.509	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Carbonyl compounds; Dialkylamines; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	347.173	178	2.962	707548331040013976	707547819183899860	1259	
2	C36H42O14	[M + H3N + H]+	C36H46NO14+	Terpenoids	0.619	Monoterpenoids	0.855	Iridoids monoterpenoids	0.491	Lipids and lipid-like molecules	0.970	Prenol lipids	0.654	Terpene glycosides	0.672	Iridoid O-glycosides	0.740	Iridoid O-glycosides	0.740	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Aromatic monoterpenoids; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Iridoid O-glycosides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	716.292	178	2.970	707548357413798246	707547819246814432	1262	
2	C34H38O12	[M + H3N + H]+	C34H42NO12+	Shikimates and Phenylpropanoids	0.701	Lignans	0.522	Furofuranoid lignans	0.174	Lipids and lipid-like molecules	0.920	Fatty Acyls	0.879	Fatty acyl glycosides	0.514	Fatty acyl glycosides of mono- and disaccharides	0.517	Fatty acyl glycosides of mono- and disaccharides	0.517	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	656.271	178	2.970	707548359682916785	707547819225842908	1261	
1	C26H30N2O5	[M + H3N + H]+	C26H34N3O5+	Alkaloids	0.975	Ornithine alkaloids	0.999	Polyamines	1.000	Phenylpropanoids and polyketides	0.996	Cinnamic acids and derivatives	0.998	Hydroxycinnamic acids and derivatives	0.987			Hydroxycinnamic acids and derivatives	0.987	Organic compounds; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	468.251	178	2.970	707548558568426307	707547819204871384	1260	
1	C14H14O3	[M + H3N + H]+	C14H18NO3+	Shikimates and Phenylpropanoids	0.666	Sesquiterpenoids	0.205	Simple phenolic acids	0.219	Benzenoids	0.991	Benzene and substituted derivatives	0.960	Benzoic acids and derivatives	0.765	Benzoic acid esters	0.552	Benzoic acid esters	0.552	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	248.129	179	2.978	707548313675594824	707547819267785956	1263	
1	C25H44N4O7	[M + K]+	C25H44KN4O7+	Amino acids and Peptides	0.771	Oligopeptides	0.569	Open-chain polyketides	0.291	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.619	Amino acids and derivatives	0.601	Amino acids and derivatives	0.601	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	551.286	179	2.979	707548585755905051	707547819288757480	1264	
1	C16H20O9	[M + H3N + H]+	C16H24NO9+	Shikimates and Phenylpropanoids	0.854	Phenolic acids (C6-C1)	0.300	Simple phenolic acids	0.376	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.966	Glycosyl compounds	0.699	O-glycosyl compounds	0.709	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	374.145	179	2.982	707548353869611179	707547819309729004	1265	
1	C9H8O2	[M - H2O + H]+	C9H7O+	Shikimates and Phenylpropanoids	0.948	Phenylpropanoids (C6-C3)	0.992	Cinnamic acids and derivatives	0.989	Phenylpropanoids and polyketides	0.939	Cinnamic acids and derivatives	0.848	Cinnamic acids	0.894			Cinnamic acids	0.894	Organic compounds; Styrenes; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131.049	179	2.991	707548307006651269	707547819330700528	1266	
2	C21H18O13	[M + H]+	C21H19O13+	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavonols	0.998	Phenylpropanoids and polyketides	0.998	Flavonoids	0.999	Flavonoid glycosides	0.998	Flavonoid O-glycosides	0.998	Flavonoid-3-O-glucuronides	0.973	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Glucuronides; Hydroxy acids and derivatives; Pyranones and derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; 3'-hydroxyflavonoids; Flavonoid O-glucuronides; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Flavonoid-3-O-glucuronides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	479.082	179	2.991	707548330503143033	707547819372643576	1268	
1	C16H16O6	[M + H3N + H]+	C16H20NO6+	Shikimates and Phenylpropanoids	0.860	Styrylpyrones	0.900	Kavalactones and derivatives	0.900	Phenylpropanoids and polyketides	0.707	Cinnamic acids and derivatives	0.428	Cinnamic acid esters	0.538			Cinnamic acid esters	0.538	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Styrenes; Alcohols and polyols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	322.129	179	2.991	707548354968518930	707547819351672052	1267	
1	C17H28O10	[M + Na]+	C17H28NaO10+	Fatty acids	0.870	Fatty acyl glycosides	0.976	Fatty acyl glycosides of mono- and disaccharides	0.881	Lipids and lipid-like molecules	0.985	Saccharolipids	0.852					Saccharolipids	0.852	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl-branched fatty acids; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	415.158	180	2.994	707548311171595282	707547819431363844	1271	
1	C25H38O12	[M + Na]+	C25H38NaO12+	Terpenoids	0.964	Apocarotenoids	0.974	Megastigmanes	0.706	Lipids and lipid-like molecules	0.999	Saccharolipids	0.980					Saccharolipids	0.980	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Enones; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Alpha,beta-unsaturated carbonyl compounds; Cyclic ketones; Methyl-branched fatty acids; Alpha,beta-unsaturated ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	553.226	180	2.994	707548430243694507	707547819494278416	1274	
2	C17H14O7	[M + H]+	C17H15O7+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.999	Flavonols	0.961	Phenylpropanoids and polyketides	0.999	Flavonoids	0.998	O-methylated flavonoids	0.994	7-O-methylated flavonoids	0.868	7-O-methylated flavonoids	0.868	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 7-O-methylated flavonoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	331.081	180	2.994	707548486858410373	707547819410392320	1270	
1	C13H20O3	[M - H2O + H]+	C13H19O2+	Terpenoids	0.993	Apocarotenoids	0.988	Apocarotenoids(ε-)	0.985	Lipids and lipid-like molecules	0.755	Prenol lipids	0.795	Sesquiterpenoids	0.703			Sesquiterpenoids	0.703	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	207.138	180	2.994	707548492973705673	707547819393615100	1269	
