row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak height,
1188,409.1839172165543,2.8445544,,,,,,,,,,,0,0,1.2224264E7,0,0,0,0,0,0,0,
1189,207.13830655899503,2.8452225,,,,,,,,,,,4661282.5,0,5764724.5,0,0,0,0,0,0,0,
1190,473.20243239594686,2.8458903,,,,,,,,,,,4602939.5,0,0,0,0,0,0,0,0,0,
1191,574.3076970483016,2.8462377,,,,,,,,,,,0,1985008.4,2224151.2,0,0,0,0,0,0,0,
1192,190.99354417765588,2.8525999,,,,,,,,,,,0,0,1763256.8,2054295.6,0,0,2565577.8,2996161.5,2165701.8,0,
1193,339.1962351874096,2.8527522,,,,,,,,,,,0,0,3530270.0,0,0,0,0,0,0,0,
1194,357.2066884100246,2.8527522,,,,,,,,,,,0,0,3521223.0,0,0,0,0,0,0,0,
1195,440.2547808600181,2.8540277,,,,,,,,,,,6734376.0,0,0,0,0,0,0,0,0,0,
1196,162.9986740606188,2.8547173,,,,,,,,,,,0,0,1649731.6,0,0,0,2244590.5,2232501.0,1843257.1,0,
1197,457.24188461536085,2.8610878,,,,,,,,,,,0,0,4249699.5,0,0,0,0,0,0,0,
1198,163.11208093027676,2.861691,,,,,,,,,,,1771557.1,0,2200294.0,0,0,0,0,0,0,0,
1199,325.0924282447655,2.864669,,,,,,,,,,,0,3037906.2,0,0,0,0,0,0,0,0,
1200,360.1292833697374,2.864669,,,,,,,,,,,0,1.0333307E7,0,0,0,0,0,0,0,0,
1201,365.0849157793878,2.864669,,,,,,,,,,,0,3584267.5,0,0,0,0,0,0,0,0,
1202,181.1226778230448,2.865442,,,,,,,,,,,8792592.0,2883149.5,1.0745872E7,0,0,0,0,0,0,0,
1203,472.2806712543515,2.87069,,,,,,,,,,,3.0273074E7,0,0,0,0,0,0,0,0,0,
1204,172.1335175591919,2.8749847,,,,,,,,,,,2614205.8,3286745.8,1717228.0,0,0,0,0,0,1036006.3,1096246.0,
1205,382.1713785807583,2.8781168,,,,,,,,,,,0,0,3114514.2,0,0,0,0,0,0,0,
1206,348.1807783911591,2.881096,,,,,,,,,,,0,7.17354E7,0,0,0,0,0,0,0,0,
1207,534.3126233261894,2.8878627,,,,,,,,,,,0,4360853.5,8091078.5,0,0,0,0,0,0,0,
1208,262.14402122124255,2.8969874,,,,,,,,,,,0,5.2440424E7,0,0,0,0,0,0,0,0,
1209,303.0499944644982,2.8969874,,,,,,,,,,,0,3.163972E8,0,0,0,0,0,0,0,0,
1210,611.1604691526152,2.8969874,,,,,,,,,,,0,2.950075E8,0,0,0,0,0,0,0,0,
1211,633.1429544869553,2.8969874,,,,,,,,,,,0,4.644723E7,0,0,0,0,0,0,0,0,
1212,649.1158619748416,2.8969874,,,,,,,,,,,0,3950426.2,0,0,0,0,0,0,0,0,
1213,695.1134387049207,2.8969874,,,,,,,,,,,0,3359277.5,0,0,0,0,0,0,0,0,
1214,1243.296959508733,2.8969874,,,,,,,,,,,0,9155651.0,0,0,0,0,0,0,0,0,
1215,1265.2319912603546,2.8969874,,,,,,,,,,,0,7739920.5,0,0,0,0,0,0,0,0,
1216,587.3281649836305,2.9032414,,,,,,,,,,,0,0,5134555.5,0,0,0,0,0,0,0,
1217,588.2872629478221,2.9032414,,,,,,,,,,,0,0,2043323.0,0,0,0,0,0,0,0,
1218,604.3545071011958,2.904081,,,,,,,,,,,0,2.2363094E7,4.9595264E7,0,0,0,0,0,0,0,
1219,273.03954774855987,2.9049208,,,,,,,,,,,0,6914900.0,0,0,0,0,0,0,0,0,
1220,465.1031410558269,2.9049208,,,,,,,,,,,0,5.092479E7,0,0,0,0,0,0,0,0,
1221,626.1722280123356,2.9049208,,,,,,,,,,,0,1.3792795E7,0,0,0,0,0,0,0,0,
1222,631.1277633804405,2.9049208,,,,,,,,,,,0,3262224.8,0,0,0,0,0,0,0,0,
1223,462.27333458876524,2.9064054,,,,,,,,,,,1.6933204E7,1.876042E7,1.5429459E7,1.8843772E7,1.7757258E7,1.8775892E7,1.8412626E7,0,1.9301648E7,1.9965728E7,
1224,137.98790654210785,2.9109502,,,,,,,,,,,0,0,1088010.2,0,0,0,1105763.8,0,0,0,
1225,404.155685225399,2.9115124,,,,,,,,,,,0,0,1.039634E7,0,0,0,0,0,0,0,
1226,409.1113852255357,2.9115124,,,,,,,,,,,0,0,2816007.0,0,0,0,0,0,0,0,
1227,334.16509461620416,2.9128747,,,,,,,,,,,0,1.3697268E7,0,0,0,0,0,0,0,0,
1228,577.1340592398024,2.9133463,,,,,,,,,,,2707718.5,0,0,0,0,0,0,0,0,0,
1229,653.1349675950329,2.9133463,,,,,,,,,,,2.3333382E7,0,0,0,0,0,0,0,0,0,
1230,684.2655834622985,2.9209664,,,,,,,,,,,0,9704024.0,0,0,0,0,0,0,0,0,
1231,1151.2463949998112,2.9217794,,,,,,,,,,,6018871.5,0,0,0,0,0,0,0,0,0,
1232,139.9826664122811,2.9242435,,,,,,,,,,,3471531.8,3659425.2,2745046.8,0,0,0,3900409.2,0,0,0,
1233,576.265150980458,2.9303398,,,,,,,,,,,1287863.2,0,0,0,0,0,0,0,0,0,
1234,1439.308530995636,2.9303398,,,,,,,,,,,1141445.9,0,0,0,0,0,0,0,0,0,
1235,211.16980667066042,2.9366663,,,,,,,,,,,0,0,2429444.0,0,0,0,0,0,0,0,
1236,413.21560220002874,2.9366663,,,,,,,,,,,0,0,3228750.8,0,0,0,0,0,0,0,
1237,532.2968262928915,2.9371414,,,,,,,,,,,0,1.8430542E7,0,0,0,0,0,0,0,0,
1238,564.3594404536242,2.9433045,,,,,,,,,,,1.4340515E7,5.2642268E7,6.5572216E7,1.0135403E7,0,1.0035376E7,1.0061888E7,0,1.0614845E7,1.0633026E7,
1239,219.1748974339628,2.944783,,,,,,,,,,,0,0,4554447.5,0,0,0,0,0,0,0,
1240,457.2415547176651,2.944783,,,,,,,,,,,0,0,1.0910102E7,0,0,0,0,0,0,0,
1241,548.2921673206647,2.944783,,,,,,,,,,,0,0,9435327.0,0,0,0,0,0,0,0,
1242,553.3006247033376,2.944783,,,,,,,,,,,0,0,1536145.0,0,0,0,0,0,0,0,
1243,575.2827840758082,2.944783,,,,,,,,,,,0,0,9303429.0,0,0,0,0,0,0,0,
1244,598.359311789688,2.944783,,,,,,,,,,,0,0,2229834.0,0,0,0,0,0,0,0,
1245,547.3333515264853,2.9449902,,,,,,,,,,,0,3228220.2,4184822.0,0,0,0,0,0,0,0,
1246,401.160021401278,2.9451976,,,,,,,,,,,0,3531195.2,0,0,0,0,0,0,0,0,
1247,668.2704972669846,2.9451976,,,,,,,,,,,0,1.3666755E8,0,0,0,0,0,0,0,0,
1248,698.2815759242261,2.9451976,,,,,,,,,,,0,2875740.0,0,0,0,0,0,0,0,0,
1249,301.0346271884565,2.9521155,,,,,,,,,,,2190573.2,2.8203242E7,0,0,0,0,0,0,0,0,
1250,335.20114312161695,2.9530203,,,,,,,,,,,0,0,4288805.5,0,0,0,0,0,0,0,
1251,353.21174363328765,2.9530203,,,,,,,,,,,0,0,9773218.0,0,0,0,0,0,0,0,
1252,371.2222943056183,2.9530203,,,,,,,,,,,0,0,8366759.5,0,0,0,0,0,0,0,
1253,389.2328002310585,2.9530203,,,,,,,,,,,0,0,5125032.0,0,0,0,0,0,0,0,
1254,618.3343721828948,2.9530203,,,,,,,,,,,0,0,2287962.0,0,0,0,0,0,0,0,
1255,190.99339687275554,2.9533184,,,,,,,,,,,0,2290698.5,0,0,0,0,0,0,0,0,
1256,212.1649601162478,2.9538288,,,,,,,,,,,2164356.2,3722742.2,3558362.0,0,3102611.2,3261799.0,3397982.8,0,3480453.5,3359885.2,
1257,173.0861523868202,2.9552672,,,,,,,,,,,0,0,0,0,0,1817845.0,0,0,0,0,
1258,339.1759307987282,2.9614766,,,,,,,,,,,0,2642679.2,0,0,0,0,0,0,0,0,
1259,347.1731374052944,2.9614766,,,,,,,,,,,0,7706454.5,0,0,0,0,0,0,0,0,
1260,468.2508793164879,2.969735,,,,,,,,,,,0,3685092.8,0,0,0,0,0,0,0,0,
1261,656.2713531149573,2.969735,,,,,,,,,,,0,4234802.5,0,0,0,0,0,0,0,0,
1262,716.2923068201497,2.969735,,,,,,,,,,,0,1967063.9,0,0,0,0,0,0,0,0,
1263,248.12850951504814,2.9779994,,,,,,,,,,,0,7379735.0,0,0,0,0,0,0,0,0,
1264,551.2858733213602,2.9787412,,,,,,,,,,,0,0,1385761.1,0,0,0,0,0,0,0,
1265,374.1445583880583,2.9822936,,,,,,,,,,,3979587.2,0,0,0,0,0,0,0,0,0,
1266,131.04932817956185,2.9907978,,,,,,,,,,,2452316.8,0,0,0,0,0,0,0,0,0,
1267,322.12857168712003,2.9907978,,,,,,,,,,,2.1257796E7,0,0,0,0,0,0,0,0,0,
1268,479.08241422882463,2.9907978,,,,,,,,,,,2911934.0,0,0,0,0,0,0,0,0,0,
1269,207.1382826115548,2.9939368,,,,,,,,,,,0,6028885.0,0,0,0,0,0,0,0,0,
1270,331.08141502250476,2.9939368,,,,,,,,,,,0,2.0247669E8,0,0,0,0,0,0,0,0,
1271,415.1579287228712,2.9939368,,,,,,,,,,,0,2.2542046E7,0,0,0,0,0,0,0,0,
1272,493.13455244785735,2.9939368,,,,,,,,,,,0,2.0610576E7,0,0,0,0,0,0,0,0,
1273,531.2442251835538,2.9939368,,,,,,,,,,,0,5619697.5,0,0,0,0,0,0,0,0,
1274,553.2259076734622,2.9939368,,,,,,,,,,,0,1.2731803E7,0,0,0,0,0,0,0,0,
1275,639.192349980296,2.9939368,,,,,,,,,,,0,6.88306E7,0,0,0,0,0,0,0,0,
1276,801.2445912472023,2.9939368,,,,,,,,,,,0,1.4871234E8,0,0,0,0,0,0,0,0,
1277,823.2266874124609,2.9939368,,,,,,,,,,,0,4.6070544E7,0,0,0,0,0,0,0,0,
1278,845.1621079448662,2.9939368,,,,,,,,,,,0,6062040.5,0,0,0,0,0,0,0,0,
1279,578.3389372582407,2.998612,,,,,,,,,,,0,2952468.0,9333190.0,0,0,0,0,0,0,0,
1280,1153.2615912801482,2.9993103,,,,,,,,,,,1624014.0,0,0,0,0,0,0,0,0,0,
1281,307.102815188202,3.001893,,,,,,,,,,,0,5178391.5,0,0,0,0,0,0,0,0,
1282,410.2025609726111,3.001893,,,,,,,,,,,0,1.9638626E7,0,0,0,0,0,0,0,0,
1283,631.3546958635756,3.0033493,,,,,,,,,,,0,0,4996279.0,0,0,0,0,0,0,0,
1284,648.3807109138453,3.004336,,,,,,,,,,,3867957.5,2.5387612E7,6.6803784E7,0,0,0,0,0,0,0,
1285,162.99848463790468,3.0063004,,,,,,,,,,,1881077.5,1974111.2,1770276.8,0,1838028.5,0,0,0,0,3019213.2,
1286,303.0501527878647,3.0088391,,,,,,,,,,,6505106.0,1.0207854E7,0,0,0,0,0,0,0,0,
1287,465.1033768414964,3.0088391,,,,,,,,,,,4322563.0,7012456.0,0,0,0,0,0,0,0,0,
1288,463.1930133925656,3.0099118,,,,,,,,,,,0,3040418.5,0,0,0,0,0,0,0,0,
1289,323.2010763765635,3.0113888,,,,,,,,,,,0,0,4.619615E7,0,0,0,0,0,0,0,
1290,335.20110047292985,3.0113888,,,,,,,,,,,0,0,8798339.0,0,0,0,0,0,0,0,
1291,341.21169921115256,3.0113888,,,,,,,,,,,0,0,3.448919E7,0,0,0,0,0,0,0,
1292,353.2116817377551,3.0113888,,,,,,,,,,,0,0,1.6466002E7,0,0,0,0,0,0,0,
1293,359.222117377908,3.0113888,,,,,,,,,,,0,0,2.077529E7,0,0,0,0,0,0,0,
1294,371.2222547782575,3.0113888,,,,,,,,,,,0,0,1.0637874E7,0,0,0,0,0,0,0,
1295,503.2648715323291,3.0113888,,,,,,,,,,,0,0,2656390.2,0,0,0,0,0,0,0,
1296,569.2960207540079,3.0113888,,,,,,,,,,,0,0,2.326995E7,0,0,0,0,0,0,0,
1297,591.2780783157363,3.0113888,,,,,,,,,,,0,0,2.160725E7,0,0,0,0,0,0,0,
1298,614.3541413716365,3.0113888,,,,,,,,,,,0,0,2490561.5,0,0,0,0,0,0,0,
1299,632.3137747272492,3.0113888,,,,,,,,,,,0,0,3072980.8,0,0,0,0,0,0,0,
1300,506.29969533477265,3.014413,,,,,,,,,,,2.2173256E7,2.1198004E7,1.943293E7,2.185468E7,2.2448122E7,2.3754652E7,2.3944234E7,0,2.2526238E7,2.3910802E7,
1301,595.1657798347139,3.0162392,,,,,,,,,,,3641888.0,0,0,0,0,0,0,0,0,0,
1302,604.354710455868,3.019495,,,,,,,,,,,0,0,2562810.0,0,0,0,0,0,0,0,
1303,398.2435355046314,3.0246997,,,,,,,,,,,8960837.0,0,0,0,0,0,0,0,0,0,
1304,863.1815804704557,3.0246997,,,,,,,,,,,6215133.0,0,0,0,0,0,0,0,0,0,
1305,259.09704748059016,3.0308385,,,,,,,,,,,0,6283093.5,950975.1,0,0,0,0,0,0,0,
1306,190.99347469638982,3.0355933,,,,,,,,,,,2232958.2,2131011.5,2098523.5,0,2179985.5,0,2557035.2,0,0,3529753.5,
1307,411.19990306254334,3.035976,,,,,,,,,,,0,0,2450507.5,0,0,0,0,0,0,0,
1308,608.3858623993772,3.0386162,,,,,,,,,,,1.1747209E7,6.0279396E7,6.0449196E7,7488471.0,0,0,8200080.5,0,0,0,
1309,227.98301164202,3.0403917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,763909.94,
1310,140.1070918309148,3.041822,,,,,,,,,,,0,7.057779E7,0,0,0,0,0,0,0,0,
1311,234.0763318708722,3.041822,,,,,,,,,,,0,5658129.0,0,0,0,0,0,0,0,0,
1312,252.08679942835192,3.041822,,,,,,,,,,,0,1.0826824E8,0,0,0,0,0,0,0,0,
1313,262.1435865702808,3.041822,,,,,,,,,,,0,1.6895675E9,0,0,0,0,0,0,0,0,
1314,274.06861403842424,3.041822,,,,,,,,,,,0,1.7221844E7,0,0,0,0,0,0,0,0,
1315,513.2233698501572,3.041822,,,,,,,,,,,0,1.5182967E7,0,0,0,0,0,0,0,0,
1316,576.3227145367855,3.041822,,,,,,,,,,,0,1.548188E7,0,0,0,0,0,0,0,0,
1317,282.1701398949396,3.0497177,,,,,,,,,,,0,3.0651336E7,0,0,0,0,0,0,0,0,
1318,559.2573077650975,3.0497177,,,,,,,,,,,0,3457284.2,0,0,0,0,0,0,0,0,
1319,139.98261683173922,3.0498667,,,,,,,,,,,0,3120626.0,3152556.0,3083080.5,2961461.2,3325386.0,0,0,0,4745231.0,
1320,449.10811116018624,3.0504432,,,,,,,,,,,7831675.5,0,0,0,0,0,0,0,0,0,
1321,430.2655040413708,3.0551114,,,,,,,,,,,0,1620313.8,2334100.0,0,0,0,0,0,0,0,
1322,592.3180176226554,3.0551114,,,,,,,,,,,0,3241887.2,9217189.0,0,0,0,0,0,0,0,
1323,463.0872222285062,3.0591242,,,,,,,,,,,6613918.5,0,0,0,0,0,0,0,0,0,
1324,321.18563270569535,3.0609612,,,,,,,,,,,0,0,2877647.8,0,0,0,0,0,0,0,
1325,367.19114543037955,3.0609612,,,,,,,,,,,0,0,7706603.0,0,0,0,0,0,0,0,
1326,421.2230889279723,3.0609612,,,,,,,,,,,0,0,3261268.0,0,0,0,0,0,0,0,
1327,167.0131454289281,3.065578,,,,,,,,,,,0,6499885.5,0,0,0,0,0,0,0,0,
1328,468.24994112146777,3.065578,,,,,,,,,,,0,1.3511883E7,0,0,0,0,0,0,0,0,
1329,482.2640112263591,3.0735674,,,,,,,,,,,0,1.0106414E7,0,0,0,0,0,0,0,0,
1330,668.2704624096318,3.0735674,,,,,,,,,,,0,5.0235764E7,0,0,0,0,0,0,0,0,
1331,1151.244750538796,3.0758762,,,,,,,,,,,2.6103046E7,0,0,0,0,0,0,0,0,0,
1332,566.428568661612,3.0769467,,,,,,,,,,,0,0,2240513.2,0,0,3284638.8,3305274.0,0,3402434.2,3538991.2,
1333,137.987650860906,3.0770473,,,,,,,,,,,0,1735444.6,1220104.6,1113412.4,969542.8,0,0,0,1162967.8,1498697.5,
1334,339.1962833242146,3.0776196,,,,,,,,,,,0,0,3962031.2,0,0,0,0,0,0,0,
1335,385.20148949781054,3.0776196,,,,,,,,,,,0,0,3335129.5,0,0,0,0,0,0,0,
1336,482.26089779370557,3.0776196,,,,,,,,,,,0,0,3610762.2,0,0,0,0,0,0,0,
1337,285.1700252133468,3.079599,,,,,,,,,,,0,5140433.0,4678709.0,0,0,0,0,0,0,0,
1338,487.2159831025846,3.079599,,,,,,,,,,,0,4581847.0,6496042.0,0,0,0,0,0,0,0,
1339,320.14954287746366,3.081578,,,,,,,,,,,0,1.1165547E7,0,0,0,0,0,0,0,0,
1340,515.2491110914729,3.081578,,,,,,,,,,,0,5171646.5,0,0,0,0,0,0,0,0,
1341,533.2594638615021,3.081578,,,,,,,,,,,0,4204824.0,0,0,0,0,0,0,0,0,
1342,550.2861476931079,3.081578,,,,,,,,,,,0,1.157713E7,0,0,0,0,0,0,0,0,
1343,555.2415925124902,3.081578,,,,,,,,,,,0,7542413.5,0,0,0,0,0,0,0,0,
1344,262.16577131625087,3.0838547,,,,,,,,,,,0,9000693.0,0,0,0,952711.75,901196.5,0,0,0,
1345,575.1184512925213,3.0841618,,,,,,,,,,,1890325.9,0,0,0,0,0,0,0,0,0,
1346,577.1339053220887,3.0841618,,,,,,,,,,,7066235.0,0,0,0,0,0,0,0,0,0,
1347,1149.2308233191673,3.0841618,,,,,,,,,,,1947439.5,0,0,0,0,0,0,0,0,0,
1348,357.2066404515159,3.085732,,,,,,,,,,,0,0,3557495.2,0,0,0,0,0,0,0,
1349,457.2418979575658,3.085732,,,,,,,,,,,0,0,6821908.0,0,0,0,0,0,0,0,
1350,474.29181250066966,3.0917516,,,,,,,,,,,0,1744678.2,2365585.8,0,0,0,0,0,0,0,
1351,692.4068025779576,3.0920322,,,,,,,,,,,3382498.0,2.6645634E7,5.059709E7,0,0,0,0,0,0,0,
1352,346.7075232494283,3.0938735,,,,,,,,,,,0,0,3822359.8,0,0,0,0,0,0,0,
1353,622.3655968316896,3.0938735,,,,,,,,,,,0,0,7563555.5,0,0,0,0,0,0,0,
1354,339.1755429461907,3.0977318,,,,,,,,,,,0,3716372.8,0,0,0,0,0,0,0,0,
1355,355.2203551790719,3.0977318,,,,,,,,,,,0,4039328.5,0,0,0,0,0,0,0,0,
1356,217.10750326323853,3.0979428,,,,,,,,,,,2331075.0,2183963.8,1872097.5,3018343.8,3899157.8,3937431.0,3680110.5,0,3101373.5,3379704.2,
1357,239.0894075629192,3.098513,,,,,,,,,,,1833740.1,0,0,1012830.2,1261417.2,1288070.0,1263466.2,0,992025.1,1114314.9,
1358,173.08137174016966,3.0994616,,,,,,,,,,,0,0,0,1226924.2,1562702.6,1564561.5,1456636.1,0,1196944.6,1321637.4,
1359,234.13418032969625,3.1024127,,,,,,,,,,,0,0,0,0,1084844.8,1085961.6,1029051.9,0,807686.56,923562.7,
1360,312.9000202588332,3.1092834,,,,,,,,,,,0,0,0,0,0,0,0,0,683444.3,0,
1361,648.3815137191974,3.1104045,,,,,,,,,,,0,0,2593029.5,0,0,0,0,0,0,0,
1362,676.3402218260122,3.1104045,,,,,,,,,,,0,0,3063384.0,0,0,0,0,0,0,0,
1363,550.3258576977098,3.1119733,,,,,,,,,,,1.9693008E7,2.4468468E7,1.8173564E7,2.360999E7,2.4264412E7,2.5008234E7,2.4492304E7,0,2.4237292E7,2.4665578E7,
1364,452.27888281414863,3.1162205,,,,,,,,,,,0,3451823.5,5228012.0,0,0,0,0,0,0,0,
1365,443.7657038453292,3.1186526,,,,,,,,,,,0,0,1776761.0,0,0,0,0,0,0,0,
1366,124.11235471813173,3.1216984,,,,,,,,,,,0,4343197.5,0,0,0,0,0,0,0,0,
1367,246.1490317371733,3.1216984,,,,,,,,,,,0,2.4393013E8,0,0,0,0,0,0,0,0,
1368,376.175744115546,3.1216984,,,,,,,,,,,0,5621185.0,0,0,0,0,0,0,0,0,
1369,652.4123008782746,3.1265037,,,,,,,,,,,8773069.0,5.3930772E7,4.9431484E7,5113910.0,6010943.5,0,5481833.0,0,0,5489996.0,
1370,251.18562028363777,3.1292357,,,,,,,,,,,1165931.9,1421749.2,1374017.4,0,0,0,0,0,1197436.1,1331683.9,
1371,291.0976202376604,3.1296067,,,,,,,,,,,0,6299811.0,0,0,0,0,0,0,0,0,
1372,595.1654335734979,3.1296067,,,,,,,,,,,0,3.8070643E8,0,0,0,0,0,0,0,0,
1373,617.1479349208549,3.1296067,,,,,,,,,,,0,6.651076E7,0,0,0,0,0,0,0,0,
1374,633.1216305462494,3.1296067,,,,,,,,,,,0,5510317.0,0,0,0,0,0,0,0,0,
1375,1211.3071473937016,3.1296067,,,,,,,,,,,0,9692872.0,0,0,0,0,0,0,0,0,
1376,1233.2421839834228,3.1296067,,,,,,,,,,,0,9160420.0,0,0,0,0,0,0,0,0,
1377,203.17974501671083,3.1353383,,,,,,,,,,,5808082.5,0,0,0,0,0,0,0,0,0,
1378,221.19026825136575,3.1353383,,,,,,,,,,,3346301.5,0,0,0,0,0,0,0,0,0,
1379,527.2466753291666,3.1353383,,,,,,,,,,,3886020.5,0,0,0,0,0,0,0,0,0,
1380,498.2598914628585,3.1375399,,,,,,,,,,,0,7.659311E7,0,0,0,0,0,0,0,0,
1381,512.275943238299,3.1375399,,,,,,,,,,,0,2.8103248E7,0,0,0,0,0,0,0,0,
1382,620.3493564436325,3.1375399,,,,,,,,,,,0,1.231249E7,0,0,0,0,0,0,0,0,
1383,636.3450469974255,3.1436315,,,,,,,,,,,0,0,8778890.0,0,0,0,0,0,0,0,
1384,706.3870035280432,3.1436315,,,,,,,,,,,0,0,2133502.2,0,0,0,0,0,0,0,
1385,232.1334841920614,3.1454859,,,,,,,,,,,0,5373514.5,0,0,0,0,0,0,0,0,
1386,437.14253948181124,3.1454859,,,,,,,,,,,0,1.0524046E7,0,0,0,0,0,0,0,0,
1387,287.05506819074463,3.149663,,,,,,,,,,,4334091.5,4.447494E8,0,0,0,0,0,0,0,0,
1388,449.10817812632837,3.149663,,,,,,,,,,,2459354.8,7.423882E7,0,0,0,0,0,0,0,0,
1389,341.21182584075854,3.1518586,,,,,,,,,,,0,0,2306832.0,0,0,0,0,0,0,0,
1390,432.18694811025006,3.1534772,,,,,,,,,,,0,2.4689364E7,0,0,0,0,0,0,0,0,
1391,668.2709143787627,3.1534772,,,,,,,,,,,0,1.2361049E7,0,0,0,0,0,0,0,0,
1392,335.2011776455422,3.15995,,,,,,,,,,,0,0,6733894.0,0,0,0,0,0,0,0,
1393,353.21177679688367,3.15995,,,,,,,,,,,0,0,1.7239022E7,0,0,0,0,0,0,0,
1394,371.222412667303,3.15995,,,,,,,,,,,0,0,1.176051E7,0,0,0,0,0,0,0,
1395,389.23272217907106,3.15995,,,,,,,,,,,0,0,1.0060167E7,0,0,0,0,0,0,0,
1396,407.243740730712,3.15995,,,,,,,,,,,0,0,3772818.5,0,0,0,0,0,0,0,
1397,537.3063179314216,3.15995,,,,,,,,,,,0,0,7038730.5,0,0,0,0,0,0,0,
1398,559.2873078692967,3.15995,,,,,,,,,,,0,0,6304035.0,0,0,0,0,0,0,0,
1399,582.3641932134676,3.15995,,,,,,,,,,,0,0,7325157.0,0,0,0,0,0,0,0,
1400,140.10717559796166,3.1614897,,,,,,,,,,,0,5092160.0,0,0,0,0,0,0,0,0,
1401,158.1178324940746,3.1614897,,,,,,,,,,,0,9214027.0,0,0,0,0,0,0,0,0,
1402,278.13895225604153,3.1614897,,,,,,,,,,,0,1.5640798E8,0,0,0,0,0,0,0,0,
1403,368.7206720470823,3.1680584,,,,,,,,,,,0,0,7381352.0,0,0,0,0,0,0,0,
1404,377.23358427636504,3.1687927,,,,,,,,,,,0,1.1843942E7,2.0240064E7,0,0,0,0,0,0,0,
1405,736.4331311922112,3.1687927,,,,,,,,,,,0,2.0213432E7,3.5390548E7,0,0,0,0,0,0,0,
1406,139.98240520547228,3.1737304,,,,,,,,,,,3025880.5,2574930.0,0,0,0,0,0,0,0,0,
1407,162.99838721540738,3.1737304,,,,,,,,,,,1927392.9,1591656.8,0,0,0,0,0,0,0,0,
1408,666.3918744337244,3.1761792,,,,,,,,,,,0,0,5889332.5,0,0,0,0,0,0,0,
1409,465.7785887162148,3.1769834,,,,,,,,,,,0,2015603.2,2758756.0,0,0,0,0,0,0,0,
1410,474.29174463834727,3.1769834,,,,,,,,,,,0,6261849.0,9645395.0,0,0,0,0,0,0,0,
1411,317.0660391581771,3.1776586,,,,,,,,,,,0,5056119.5,0,0,0,0,0,0,0,0,
1412,625.1769854455359,3.1776586,,,,,,,,,,,0,4199142.0,0,0,0,0,0,0,0,0,
1413,1439.3095426541743,3.1778567,,,,,,,,,,,3708515.8,0,0,0,0,0,0,0,0,0,
1414,190.99328391200768,3.1788282,,,,,,,,,,,2325418.8,1826703.4,0,0,0,0,0,0,0,2923507.0,
1415,182.19092052754965,3.184028,,,,,,,,,,,0,0,2203606.2,1865110.5,4358889.5,3755273.5,3152566.0,0,0,1890141.6,
1416,131.04931107001173,3.1859713,,,,,,,,,,,1.7917532E7,0,0,0,0,0,0,0,0,0,
1417,203.17969711943365,3.1859713,,,,,,,,,,,2732865.0,0,0,0,0,0,0,0,0,0,
1418,322.12848193844513,3.1859713,,,,,,,,,,,1.4728454E8,0,0,0,0,0,0,0,0,0,
1419,344.110649301578,3.1859713,,,,,,,,,,,1.4406376E7,0,0,0,0,0,0,0,0,0,
1420,594.3520666797245,3.2000957,,,,,,,,,,,1.8545796E7,1.723295E7,1.4832839E7,1.9595236E7,1.9783342E7,1.8691584E7,1.9520012E7,0,2.0077792E7,2.0893862E7,
1421,259.0970219067283,3.20143,,,,,,,,,,,0,5291594.5,3400897.0,0,0,0,0,0,0,0,
1422,348.72302867774874,3.20143,,,,,,,,,,,0,5010227.0,6912990.5,0,0,0,0,0,0,0,
1423,468.1873771774382,3.20143,,,,,,,,,,,0,4300326.0,2981886.0,0,0,0,0,0,0,0,
1424,565.1554133470362,3.2026463,,,,,,,,,,,3759038.5,0,0,0,0,0,0,0,0,0,
1425,357.2360742426904,3.2046468,,,,,,,,,,,2635340.2,1.297742E7,1.6539317E7,0,0,0,0,0,0,0,
1426,696.4383526637605,3.2054553,,,,,,,,,,,4261696.5,2.2539556E7,2.9978264E7,2468905.5,2707712.2,0,0,0,0,0,
1427,323.20112191189463,3.2088187,,,,,,,,,,,0,0,6411100.5,0,0,0,0,0,0,0,
1428,341.21181991704645,3.2088187,,,,,,,,,,,0,0,8399771.0,0,0,0,0,0,0,0,
1429,351.1961553314252,3.2088187,,,,,,,,,,,0,0,4065496.0,0,0,0,0,0,0,0,
1430,369.20675879729197,3.2088187,,,,,,,,,,,0,0,5754462.0,0,0,0,0,0,0,0,
1431,405.22793438184436,3.2088187,,,,,,,,,,,0,0,5919244.5,0,0,0,0,0,0,0,
1432,589.26297425041,3.2088187,,,,,,,,,,,0,0,6966225.5,0,0,0,0,0,0,0,
